report_no,name,maker,prdlst_type,report_date,category,ingredient_count,ingredients_json,dup_count
20020484727158,데일리단백질쉐이크플러스 바나나,스포맥스,체중조절용 조제식품,2021-10-13,protein,12,"[""수크랄로스"", ""스테비텐후레쉬"", ""가르시니아캄보지아껍질추출물"", ""치자황색소"", ""비타민미네랄혼합제제"", ""유청단백분말"", ""바나나향분말"", ""생선콜라겐분말"", ""바나나농축분말"", ""PALM MCT OIL"", ""폴리덱스트로스"", ""분리대두단백분말""]",1
20020484727157,데일리단백질쉐이크플러스 초코,스포맥스,체중조절용 조제식품,2021-10-13,protein,11,"[""수크랄로스"", ""스테비텐후레쉬"", ""가르시니아캄보지아껍질추출물"", ""비타민미네랄혼합제제"", ""유청단백분말"", ""코코아향분말"", ""생선콜라겐분말"", ""PALM MCT OIL"", ""코코아분말"", ""폴리덱스트로스"", ""분리대두단백분말""]",1
200903453279,데일리단백질한봉 먹태믹스넛,(주)현대푸드,건어포,2024-05-02,protein,1,"[""명태""]",1
2013048127785,데일리콩콩 단백질,농업회사법인(주)디자인농부,기타가공품,2023-01-25,protein,10,"[""검정콩"", ""수입원료(제조용)"", ""보리"", ""Khorasan wheat씨앗"", ""보리"", ""흑미"", ""수입원료(제조용)"", ""식물성크림"", ""기타설탕"", ""효소처리스테비아""]",1
19990362295345,돌러 바이오단백질 클래식,(주)뉴팜,기타가공품,2020-01-28,protein,43,"[""파인애플추출분말"", ""비타민C"", ""비타민E혼합제제"", ""아미노산혼합분말"", ""Lactiplantibacillus plantarum(고시형)"", ""Lactobacillus acidophilus(고시형)"", ""Lactobacillus gasseri(고시형)"", ""Lactobacillus delbrueckii ssp. bulgaricus(고시형)"", ""Lacticaseibacillus casei(고시형)"", ""Lacticaseibacillus rhamnosus(고시형)"", ""Lacticaseibacillus paracasei(고시형)"", ""Ligilactobacillus salivarius(고시형)"", ""비타민 A 혼합제제"", ""비타민B1염산염"", ""비타민B2"", ""유청칼슘"", ""산화마그네슘"", ""과.채가공품류"", ""기타가공품"", ""분말결정포도당"", ""볶은귀리분말"", ""유청단백분말"", ""폴리덱스트로스"", ""덱스트린"", ""유청단백분말"", ""유함유가공품"", ""귀리식이섬유"", ""기타가공품"", ""효소처리스테비아"", ""비타민B6염산염"", ""비타민B12"", ""혼합제제"", ""비타민D3혼합제제"", ""판토텐산칼슘"", ""니코틴산아미드"", ""엽산"", ""L-아르지닌"", ""Lactococcus lactis(고시형)"", ""Bifidobacterium bifidum(고시형)"", ""Bifidobacterium breve(고시형)"", ""Bifidobacterium longum(고시형)"", ""Bifidobacterium animalis ssp. lactis(고시형)"", ""Streptococcus thermophilus(고시형)""]",1
19990362295383,돌러 바이오단백질 퓨어,(주)뉴팜,기타가공품,2021-09-13,protein,43,"[""비타민B12"", ""혼합제제"", ""비타민B6염산염"", ""비타민B2"", ""비타민B1염산염"", ""분말비타민A혼합제제"", ""Ligilactobacillus salivarius(고시형)"", ""Lacticaseibacillus paracasei(고시형)"", ""Lacticaseibacillus rhamnosus(고시형)"", ""Lacticaseibacillus casei(고시형)"", ""Lactobacillus delbrueckii ssp. bulgaricus(고시형)"", ""Lactobacillus gasseri(고시형)"", ""Lactobacillus acidophilus(고시형)"", ""Lactiplantibacillus plantarum(고시형)"", ""아미노산혼합분말"", ""Streptococcus thermophilus(고시형)"", ""Bifidobacterium animalis ssp. lactis(고시형)"", ""Bifidobacterium longum(고시형)"", ""Bifidobacterium breve(고시형)"", ""Bifidobacterium bifidum(고시형)"", ""Lactococcus lactis(고시형)"", ""L-아르지닌"", ""엽산"", ""니코틴산아미드"", ""판토텐산칼슘"", ""비타민D3혼합제제"", ""비타민E혼합제제"", ""비타민C"", ""파인애플추출분말"", ""유청칼슘"", ""산화마그네슘"", ""과.채가공품류"", ""효소처리스테비아"", ""기타가공품"", ""귀리식이섬유"", ""유함유가공품"", ""유청단백분말"", ""덱스트린"", ""폴리덱스트로스"", ""유청단백분말"", ""볶은귀리분말"", ""분말결정포도당"", ""기타가공품""]",1
19990362295422,돌러 바이오단백질 플래티넘,(주)뉴팜,기타가공품,2026-07-03,protein,43,"[""Streptococcus thermophilus(고시형)"", ""Bifidobacterium animalis ssp. lactis(고시형)"", ""Bifidobacterium longum(고시형)"", ""Bifidobacterium breve(고시형)"", ""Bifidobacterium bifidum(고시형)"", ""Lactococcus lactis(고시형)"", ""L-아르지닌"", ""엽산"", ""니코틴산아미드"", ""판토텐산칼슘"", ""비타민D3혼합제제"", ""비타민B12"", ""혼합제제"", ""비타민B6염산염"", ""기타가공품"", ""유함유가공품"", ""유청단백분말"", ""덱스트린"", ""폴리덱스트로스"", ""분말결정포도당"", ""볶은귀리분말"", ""비타민B2"", ""비타민B1염산염"", ""귀리식이섬유"", ""호박씨앗분말"", ""기타가공품"", ""효소처리스테비아"", ""과.채가공품"", ""산화마그네슘"", ""유청칼슘"", ""파인애플추출분말"", ""비타민C"", ""비타민E혼합제제"", ""아미노산혼합분말"", ""Lactiplantibacillus plantarum(고시형)"", ""Lactobacillus acidophilus(고시형)"", ""Lactobacillus gasseri(고시형)"", ""Lactobacillus delbrueckii ssp. bulgaricus(고시형)"", ""Lacticaseibacillus casei(고시형)"", ""Lacticaseibacillus rhamnosus(고시형)"", ""Lacticaseibacillus paracasei(고시형)"", ""Ligilactobacillus salivarius(고시형)"", ""비타민 A 혼합제제""]",1
19990362295406,돌러 바이오단백질 플래티넘 더그린,(주)뉴팜,기타가공품,2024-07-22,protein,50,"[""기타가공품"", ""비타민B12"", ""혼합제제"", ""비타민B6염산염"", ""비타민B2"", ""비타민B1염산염"", ""비타민 A 혼합제제"", ""Ligilactobacillus salivarius(고시형)"", ""Lacticaseibacillus paracasei(고시형)"", ""Lacticaseibacillus rhamnosus(고시형)"", ""Lacticaseibacillus casei(고시형)"", ""Lactobacillus delbrueckii ssp. bulgaricus(고시형)"", ""Lactobacillus gasseri(고시형)"", ""Lactobacillus acidophilus(고시형)"", ""Lactiplantibacillus plantarum(고시형)"", ""아미노산혼합분말"", ""비타민D3혼합제제"", ""Streptococcus thermophilus(고시형)"", ""Bifidobacterium animalis ssp. lactis(고시형)"", ""Bifidobacterium longum(고시형)"", ""Bifidobacterium breve(고시형)"", ""Bifidobacterium bifidum(고시형)"", ""Lactococcus lactis(고시형)"", ""L-아르지닌"", ""엽산"", ""니코틴산아미드"", ""판토텐산칼슘"", ""산화마그네슘"", ""과.채가공품"", ""기타가공품"", ""시금치추출물분말"", ""브로콜리분말"", ""케일추출물분말"", ""효소처리스테비아"", ""기타가공품"", ""귀리식이섬유"", ""유함유가공품"", ""아보카도분말"", ""유청단백분말"", ""덱스트린"", ""폴리덱스트로스"", ""치자그린색소"", ""유청단백분말"", ""분말결정포도당"", ""볶은귀리분말"", ""분리대두단백"", ""비타민E혼합제제"", ""비타민C"", ""파인애플추출분말"", ""유청칼슘""]",1
19990525006706,동결건조 식물성 단백질 블렌드 5,(주)에프엔디 해제공장,생식제품,2026-05-18,protein,5,"[""표고버섯가루"", ""팥가루"", ""약콩"", ""검정콩분말"", ""백태분말""]",1
20120364578465,두부 단백질 쉐이크,가온식품,기타가공품,2026-04-06,protein,4,"[""탈지대두"", ""두부"", ""볶은현미분말"", ""군고구마분말""]",1
201601815858,두부단백질,우솔식품,두류가공품,2022-08-24,protein,3,"[""엘에스-303실리콘 소포제"", ""염화마그네슘"", ""대두""]",1
20090569085345,두부밀 단백질 쉐이크 검은콩맛,(주)프로틴코리아,기타가공품,2022-02-10,protein,23,"[""혼합분유"", ""검정콩분말"", ""포도당"", ""두부"", ""유함유가공품"", ""곡류가공품"", ""완두단백"", ""볶은현미분말"", ""검정깨분말"", ""백태분말"", ""글루코만난"", ""치커리뿌리추출물"", ""난소화성말토덱스트린(고시형)"", ""곡류가공품"", ""볶은귀리분말"", ""구연산"", ""효소처리스테비아"", ""태움용융소금"", ""생선콜라겐펩타이드"", ""비타민미네랄혼합제제"", ""효소식품"", ""기타가공품"", ""과.채가공품""]",1
20090569085343,두부밀 단백질 쉐이크 곡물맛,(주)프로틴코리아,기타가공품,2022-02-10,protein,19,"[""비타민미네랄혼합제제"", ""생선콜라겐펩타이드"", ""태움용융소금"", ""효소처리스테비아"", ""구연산"", ""난소화성말토덱스트린(고시형)"", ""치커리뿌리추출물"", ""글루코만난"", ""완두단백"", ""볶은귀리분말"", ""볶은현미"", ""혼합분유"", ""포도당"", ""곡류가공품"", ""효소식품"", ""기타가공품"", ""과.채가공품"", ""두부"", ""유함유가공품""]",1
20090569085344,두부밀 단백질 쉐이크 초코맛,(주)프로틴코리아,기타가공품,2022-02-10,protein,22,"[""유함유가공품"", ""두부"", ""과.채가공품"", ""기타가공품"", ""효소식품"", ""혼합분유"", ""비타민미네랄혼합제제"", ""생선콜라겐펩타이드"", ""태움용융소금"", ""효소처리스테비아"", ""구연산"", ""볶은귀리분말"", ""곡류가공품"", ""기타코코아가공품"", ""글루코만난"", ""난소화성말토덱스트린(고시형)"", ""완두단백"", ""곡류가공품"", ""치커리뿌리추출물"", ""과자"", ""코코아분말"", ""포도당""]",1
2018016187882,두부분말 단백질쉐이크 인절미맛,(주)뉴밀,기타가공품,2023-05-24,protein,19,"[""귀리식이섬유"", ""곡물발효효소분말"", ""효소처리스테비아"", ""기타가공품"", ""수크랄로스"", ""비타민미네랄혼합제제"", ""야채혼합엑기스"", ""유청단백분말"", ""두류가공품"", ""치커리뿌리추출물분말"", ""혼합분유"", ""올리고당"", ""분리대두단백분말"", ""곡물혼합분말"", ""곡류가공품"", ""가공유크림"", ""복합조미식품"", ""가공유크림"", ""향료제제""]",1
2018016187881,두부분말 단백질쉐이크 초코맛,(주)뉴밀,기타가공품,2023-05-24,protein,18,"[""효소처리스테비아"", ""곡물발효효소분말"", ""유청단백분말"", ""두류가공품"", ""분리대두단백분말"", ""코코아분말"", ""올리고당"", ""혼합분유"", ""과자"", ""곡물혼합분말"", ""치커리뿌리추출물분말"", ""곡류가공품"", ""합성향료"", ""비타민미네랄혼합제제"", ""가공유크림"", ""귀리식이섬유"", ""기타가공품"", ""수크랄로스""]",1
201403832308,두아블랙 (유황발아발효검정쥐눈이콩 단백질식품),네오라이프(주),기타가공품,2022-11-27,protein,3,"[""발아약콩분말"", ""검정콩추출액"", ""정제수""]",1
20150182104911,디에트데이 다이어트 단백질 쉐이크 고구마맛,다원바이오,체중조절용 조제식품,2022-06-27,protein,12,"[""곡류효소함유제품"", ""효소처리스테비아"", ""구연산(무수)"", ""혼합제제"", ""식품첨가물"", ""곡류가공품"", ""혼합제제"", ""서류가공품"", ""혼합분유"", ""덱스트린"", ""포도당"", ""분리대두단백""]",1
20150182104914,디에트데이 다이어트 단백질 쉐이크 녹차맛,다원바이오,체중조절용 조제식품,2022-06-27,protein,11,"[""덱스트린"", ""포도당"", ""분리대두단백"", ""혼합분유"", ""효소처리스테비아"", ""곡류가공품"", ""기타가공품"", ""곡류효소함유제품"", ""구연산(무수)"", ""식품첨가물"", ""혼합제제""]",1
20150182104915,디에트데이 다이어트 단백질 쉐이크 바나나맛,다원바이오,체중조절용 조제식품,2022-06-27,protein,10,"[""효소처리스테비아"", ""구연산(무수)"", ""식품첨가물"", ""합성향료"", ""곡류가공품"", ""혼합제제"", ""과.채가공품"", ""덱스트린"", ""포도당"", ""분리대두단백""]",1
20150182104996,디에트데이 다이어트 단백질 쉐이크 쑥라떼맛,다원바이오,체중조절용 조제식품,2023-05-30,protein,12,"[""분리대두단백"", ""포도당"", ""덱스트린"", ""과.채가공품"", ""볶은귀리분말"", ""효소처리스테비아"", ""글루코만난"", ""효소식품"", ""혼합분유"", ""식물성크림"", ""곡류가공품"", ""혼합제제""]",1
20150182104913,디에트데이 다이어트 단백질 쉐이크 커피맛,다원바이오,체중조절용 조제식품,2022-06-27,protein,13,"[""정제소금"", ""곡류효소함유제품"", ""구연산(무수)"", ""곡류가공품"", ""식품첨가물"", ""혼합제제"", ""혼합제제"", ""효소처리스테비아"", ""혼합분유"", ""커피"", ""덱스트린"", ""포도당"", ""분리대두단백""]",1
20150182104912,디에트데이 다이어트 단백질 쉐이크 코코아맛,다원바이오,체중조절용 조제식품,2022-06-27,protein,13,"[""포도당"", ""분리대두단백"", ""정제소금"", ""곡류효소함유제품"", ""효소처리스테비아"", ""구연산(무수)"", ""식품첨가물"", ""혼합제제"", ""곡류가공품"", ""혼합제제"", ""혼합분유"", ""코코아분말"", ""덱스트린""]",1
20190352055273,딜라이틴 단백질 미니 쿠키(초코칩),주식회사큐앤비푸드,과자,2025-06-10,protein,16,"[""가공두유"", ""두류가공품"", ""변성전분"", ""당류가공품"", ""두류가공품"", ""초콜릿"", ""야자유"", ""난소화성말토덱스트린(고시형)"", ""땅콩 또는 견과류가공품"", ""미강유(현미유)"", ""코코아분말"", ""탄산수소나트륨"", ""정제소금"", ""레시틴"", ""효소처리스테비아"", ""정제수""]",1
20210293501108,딜라이틴 단백질 미니 쿠키(초코칩),(주)더플랜잇,과자,2025-03-18,protein,16,"[""정제수"", ""효소처리스테비아"", ""레시틴"", ""땅콩 또는 견과류가공품"", ""난소화성말토덱스트린(고시형)"", ""야자유"", ""초콜릿"", ""두류가공품"", ""당류가공품"", ""변성전분"", ""두류가공품"", ""가공두유"", ""정제소금"", ""탄산수소나트륨"", ""코코아분말"", ""미강유(현미유)""]",1
20090569085472,딜리얼 단백질 쉐이크 파우치 곡물맛,(주)프로틴코리아,기타가공품,2025-02-25,protein,15,"[""곡류가공품"", ""유함유가공품"", ""두류가공품"", ""히알루론산"", ""생선콜라겐펩타이드"", ""과.채가공품"", ""혼합제제"", ""기타가공품"", ""기타가공품"", ""효소식품"", ""글루코만난"", ""효소처리스테비아"", ""볶은현미"", ""에리스리톨"", ""백태분말""]",1
20090569085473,딜리얼 단백질 쉐이크 파우치 초코맛,(주)프로틴코리아,기타가공품,2025-02-25,protein,18,"[""두류가공품"", ""유함유가공품"", ""코코아분말"", ""에리스리톨"", ""아몬드분태"", ""피칸분태"", ""혼합분유"", ""식물성크림"", ""혼합제제"", ""기타코코아가공품"", ""효소처리스테비아"", ""효소식품"", ""기타가공품"", ""기타가공품"", ""혼합제제"", ""히알루론산"", ""생선콜라겐펩타이드"", ""과.채가공품""]",1
